"","id","k","Agr","ER(Agr)","AdjNum","AdjDenom","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted","AgrAdj"
"1","DRR",1,0.0681818181818182,0.0114942528735632,0.056687565308255,0.988505747126437,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.056687565308255
"2","DRR",2,0.0965909090909091,0.0229885057471264,0.0736024033437827,0.977011494252874,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.0736024033437827
"3","DRR",3,0.113636363636364,0.0344827586206897,0.079153605015674,0.96551724137931,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.079153605015674
"4","DRR",4,0.119318181818182,0.0459770114942529,0.073341170323929,0.954022988505747,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.073341170323929
"5","DRR",5,0.156818181818182,0.0574712643678161,0.0993469174503657,0.942528735632184,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.0993469174503657
"6","DRR",6,0.172348484848485,0.0689655172413793,0.103382967607106,0.931034482758621,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.103382967607106
"7","DRR",7,0.186688311688312,0.0804597701149425,0.106228541573369,0.919540229885057,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.106228541573369
"8","DRR",8,0.217329545454545,0.0919540229885057,0.12537552246604,0.908045977011494,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.12537552246604
"9","DRR",9,0.243686868686869,0.103448275862069,0.1402385928248,0.896551724137931,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.1402385928248
"10","DRR",10,0.259090909090909,0.114942528735632,0.144148380355277,0.885057471264368,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.144148380355277
"11","DRR",11,0.272727272727273,0.126436781609195,0.146290491118077,0.873563218390805,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.146290491118077
"12","DRR",12,0.298295454545455,0.137931034482759,0.160364420062696,0.862068965517241,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.160364420062696
"13","DRR",13,0.304195804195804,0.149425287356322,0.154770516839482,0.850574712643678,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.154770516839482
"14","DRR",14,0.316558441558442,0.160919540229885,0.155638901328556,0.839080459770115,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.155638901328556
"15","DRR",15,0.328787878787879,0.172413793103448,0.156374085684431,0.827586206896552,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.156374085684431
"16","DRR",16,0.345880681818182,0.183908045977011,0.16197263584117,0.816091954022989,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.16197263584117
"17","DRR",17,0.36096256684492,0.195402298850575,0.165560267994345,0.804597701149425,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.165560267994345
"18","DRR",18,0.371843434343434,0.206896551724138,0.164946882619296,0.793103448275862,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.164946882619296
"19","DRR",19,0.389354066985646,0.218390804597701,0.170963262387945,0.781609195402299,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.170963262387945
"20","DRR",20,0.402840909090909,0.229885057471264,0.172955851619645,0.770114942528736,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.172955851619645
"21","DRR",21,0.417748917748918,0.241379310344828,0.17636960740409,0.758620689655172,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.17636960740409
"22","DRR",22,0.429235537190083,0.252873563218391,0.176361973971692,0.747126436781609,"DRR",NA,NA,0.62,0.24,3,0,3.074,0.8,NA,NA,NA,NA,NA,27,13.273,0.492,0.181,0.176361973971692
